TV_MONDAY,TV_TUESDAY,TV_WEDNESDAY,TV_THURSDAY,TV_FRIDAY,TV_SATURDAY,TV_SUNDAY,TOTAL_CONV
0.0,0.0,0.0,0.0,0.56,0.16,0.0,1
0.0,0.0,0.34,0.0,0.0,0.0,0.0,1
0.12,0.17,0.29,2.89,0.48,0.63,0.0,1
0.0,0.0,0.0,0.0,0.0,0.46,0.96,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.98,0.0,1
0.0,0.7,4.04,4.3,4.9,3.92,2.45,1
0.0,0.0,0.0,0.0,0.0,0.48,0.0,1
0.81,0.0,0.0,0.0,0.0,0.0,2.28,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,2.4,0.0,1
1.0,0.0,1.92,3.34,2.68,0.65,0.0,1
0.0,0.0,0.0,0.0,0.17,0.0,0.0,1
0.12,0.0,0.0,0.0,0.0,0.08,0.0,1
0.0,0.0,2.61,3.71,3.44,11.43,0.5,1
1.52,0.0,0.0,0.0,0.0,5.69,5.43,1
0.0,0.0,0.0,0.0,1.66,0.0,0.0,1
0.0,0.0,1.08,0.4,0.0,0.48,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,8.7,1
0.0,0.0,0.0,0.0,0.16,0.72,0.48,1
0.24,0.24,0.0,0.0,0.0,0.48,2.18,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.34,0.0,0.0,0.0,0.42,0.42,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,0.08,1
0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.12,0.0,0.0,0.17,0.0,1
4.22,11.8,7.95,1.35,1.5,6.18,0.16,1
0.0,0.0,0.0,0.0,1.0,2.0,0.0,1
1.36,0.31,1.0,0.76,0.12,0.04,0.97,1
0.16,0.0,0.0,0.0,0.0,0.06,0.06,1
0.0,0.0,0.0,0.0,0.0,0.17,0.17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
0.18,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.82,2.68,1
0.17,0.34,0.17,0.17,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.98,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.4,1.0,0.0,0.0,1.0,1.0,1.7,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.48,0.0,0.0,0.0,0.0,0.0,0.0,2
0.68,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,1.02,0.0,0.0,1.04,0.0,2
0.0,0.0,0.0,1.38,1.98,0.49,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,4.11,3.72,4.51,0.79,2.46,0.0,1
0.0,0.2,1.43,0.36,0.41,0.0,0.0,1
1.06,0.04,0.33,0.0,0.4,0.03,1.76,1
0.0,1.34,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.49,1
0.0,0.0,0.0,0.0,0.0,0.34,0.96,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,1.02,1.66,0.68,1.32,1
0.7,0.0,0.7,1.0,0.0,5.8,0.0,1
0.0,0.06,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24,1
3.23,1.29,0.0,0.0,0.0,2.52,0.17,1
1.08,0.9,0.18,0.0,0.12,0.34,2.8,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.7,0.7,0.12,1
0.0,0.0,0.0,0.0,1.8,0.0,0.34,1
0.24,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7,0.0,1.0,1.7,2.4,4.78,2.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.87,0.0,1
0.0,0.0,0.06,0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,1.4,0.0,0.0,0.0,2
3.72,0.0,0.0,0.0,7.68,3.22,2.48,1
1.91,3.44,2.94,2.55,1.3,0.0,1.84,1
3.48,0.72,0.24,0.72,0.0,18.74,0.0,1
0.0,0.41,0.0,0.24,0.12,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,2.08,0.0,1
0.0,0.0,0.0,0.0,0.0,0.36,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.12,0.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,1.4,0.49,0.0,1
0.0,0.0,0.0,5.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,1.4,1
0.0,0.49,0.49,0.0,0.7,0.0,0.0,1
0.98,0.0,0.0,1.0,0.0,0.0,0.0,1
0.41,0.0,0.0,0.0,0.0,0.17,0.49,1
0.0,0.0,0.0,0.0,0.0,0.0,0.34,1
1.02,0.0,0.96,0.0,0.0,0.0,0.0,1
0.7,0.0,0.08,0.7,0.0,0.0,0.86,1
1.38,0.0,0.0,1.07,0.0,0.0,3.77,1
0.0,0.12,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.49,0.0,0.0,0.0,0.49,1
0.16,0.0,0.0,0.0,0.0,4.82,5.58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.49,0.0,0.0,0.0,1.87,1
2.96,0.12,2.0,1.0,0.0,0.28,0.83,1
0.12,0.0,0.17,0.29,1.09,5.9,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.68,1
0.0,0.0,0.24,0.68,0.0,0.34,0.0,1
0.0,0.0,0.0,0.73,0.0,0.0,0.0,1
0.34,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.12,0.0,0.17,0.0,0.95,0.47,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.06,0.0,0.03,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
0.0,0.24,0.48,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,0.0,0.7,0.0,0.0,0.0,1
1.4,0.0,0.0,1.24,0.0,0.0,0.0,1
0.0,0.38,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,1
0.0,0.08,0.09,0.0,0.0,0.0,0.0,1
0.51,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.98,0.0,0.0,0.0,1
0.0,0.0,0.0,2.49,0.0,0.0,4.23,1
0.0,0.0,0.49,0.0,0.0,0.0,0.0,1
0.0,0.7,0.0,0.86,0.32,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.4,0.0,1
1.96,8.76,3.44,1.38,1.04,0.91,0.52,1
1.19,0.0,0.0,0.0,2.74,2.76,1.71,1
0.0,0.0,1.68,0.0,0.0,1.96,0.0,1
0.0,0.0,0.0,0.0,0.0,0.08,0.0,1
0.0,13.48,0.0,0.0,8.66,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34,0.0,1
0.49,0.0,0.0,1.83,2.0,4.0,0.0,1
0.0,0.49,1.19,0.7,1.0,2.7,5.1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2.24,4.0,0.41,0.24,6.6,3.64,5.6,1
0.0,0.0,0.0,0.0,0.7,3.8,0.0,1
0.7,0.0,2.1,0.49,0.0,0.0,0.0,1
0.0,0.0,0.0,0.36,0.0,0.0,0.0,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.36,0.0,0.0,0.0,0.0,0.0,1
4.91,0.0,2.33,1.04,0.0,0.0,3.78,1
0.0,0.0,0.0,0.0,0.0,1.54,2.19,1
0.03,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,6.12,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,4.76,1
0.94,0.0,0.0,0.34,0.0,0.0,1.06,1
0.0,0.0,0.0,0.0,0.12,0.32,0.68,1
0.0,0.12,0.2,1.7,0.0,0.0,1.08,1
0.0,0.0,0.0,0.0,0.0,0.0,0.98,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.1,0.0,0.7,0.0,3.5,2.1,0.0,2
0.0,0.0,0.0,0.06,0.0,0.04,0.12,2
0.27,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
1.6,0.96,0.0,0.0,0.4,1.45,2.45,1
0.0,0.0,0.0,0.0,0.17,0.0,0.0,1
0.0,1.51,0.0,0.0,1.99,0.0,0.0,1
2.47,0.58,0.0,0.0,0.0,5.36,4.29,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.96,4.98,7.25,10.95,15.41,9.65,2.64,1
0.2,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.46,0.34,0.0,0.12,1.29,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.4,0.49,3.43,1.16,1.06,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,1.0,0.7,0.0,0.49,0.0,1
1.06,0.73,0.08,1.13,0.23,0.4,0.0,2
0.7,0.49,0.34,0.0,0.0,1.62,1.89,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.58,0.24,1
1.4,1.4,0.7,2.1,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.24,0.0,0.0,0.0,1.53,6.47,1
1.0,0.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,0.0,0.0,0.65,1.16,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
0.08,0.0,0.0,1.48,0.24,5.55,0.12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,16.82,5.96,1
0.0,0.0,0.0,0.0,0.0,0.6,7.85,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.49,0.0,0.0,0.0,0.0,0.0,1
0.0,4.88,0.0,2.86,0.0,1.73,17.8,1
1.89,1.49,0.0,0.0,0.0,0.98,5.5,1
0.0,0.0,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,4.2,3.62,1.64,0.24,0.4,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.45,0.0,0.0,0.0,0.0,1
0.78,0.0,0.0,0.0,0.09,0.38,0.0,1
0.0,0.0,0.0,0.0,0.0,0.28,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.7,0.12,3.0,2
0.0,0.0,0.0,0.0,0.0,2.1,2.1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,0.0,0.0,0.0,1.16,0.08,2
0.0,0.0,0.0,0.0,0.0,0.34,0.98,2
0.48,0.24,0.68,1.17,0.68,0.34,0.0,1
0.83,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.61,0.0,0.61,0.0,1
0.0,0.0,0.58,0.0,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.12,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.68,0.0,0.0,1
0.0,0.0,0.7,0.12,0.76,2.51,0.0,1
0.24,1.22,1.4,0.0,0.0,1.96,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.49,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.56,0.0,0.8,0.06,0.0,0.8,0.0,1
0.08,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.76,1.52,0.76,7.29,0.65,1
0.16,0.0,0.0,0.0,0.0,0.98,0.7,1
0.0,0.0,0.0,0.0,0.24,2.98,0.0,1
0.0,0.0,0.0,0.0,0.12,0.0,0.12,1
1.0,0.0,0.0,0.0,0.0,0.0,6.16,1
6.94,10.72,12.4,0.0,8.16,0.94,8.44,1
0.0,0.0,0.0,1.02,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.82,0.0,1
0.0,0.0,0.0,0.49,0.0,1.96,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.98,0.04,0.0,1.4,1
0.0,1.69,0.44,1.4,0.81,1.58,0.18,1
0.0,0.12,0.0,0.0,0.24,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,3.36,1
1.57,1.4,0.17,0.0,0.0,0.0,0.34,1
1.12,0.0,0.0,0.0,0.0,2.83,2.24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.03,0.08,2
0.0,0.0,0.0,1.0,0.0,1.02,0.0,1
4.61,5.42,1.68,8.36,3.98,2.54,3.3,1
0.49,0.0,0.0,0.0,0.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.49,1
0.0,0.0,0.0,0.0,1.02,0.34,0.0,1
0.0,0.18,0.04,0.7,0.66,0.92,0.12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.4,1.4,2.0,2.0,3.0,1.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
2.02,3.2,2.3,0.68,1.12,0.0,3.26,1
0.24,0.0,0.0,0.0,0.0,0.0,3.24,1
0.0,0.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.98,1
0.0,0.0,0.0,0.0,3.52,3.1,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.02,1
0.0,0.0,0.0,1.44,0.0,0.0,2.32,1
0.0,0.0,0.0,1.19,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.24,0.0,1
0.0,0.0,0.7,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.24,0.48,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.98,1
0.0,0.0,0.0,0.0,0.0,0.0,0.04,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.08,0.0,0.0,0.0,1.13,0.0,1
0.0,3.68,0.2,0.0,1.43,4.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.48,0.24,0.82,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.49,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1.0,0.0,0.0,4.2,1.4,0.0,2
0.03,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.48,0.0,0.0,0.0,0.0,0.0,2
0.99,0.0,5.0,0.0,1.43,3.94,1.0,1
0.0,0.0,0.0,0.0,0.0,0.12,0.06,1
0.0,0.0,0.0,3.08,0.0,0.0,0.17,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.35,0.0,1.24,0.87,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.08,0.17,0.0,0.12,0.48,1
1.59,0.84,1.2,1.44,2.14,1.78,1.44,1
0.0,0.0,2.22,0.0,0.0,2.8,4.2,1
3.5,2.4,2.4,10.59,15.9,11.9,10.1,1
0.0,0.0,0.24,0.0,0.0,0.0,0.0,1
0.0,0.34,1.96,0.34,0.49,1.07,1.19,1
0.0,0.0,0.0,0.17,0.0,0.0,0.0,1
0.0,0.0,0.2,0.48,1.52,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
0.0,0.0,0.0,3.31,1.4,0.17,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.92,0.0,1.1,0.86,0.0,1
0.0,0.0,0.08,0.0,0.0,0.68,0.0,1
0.0,0.0,0.0,0.0,0.0,0.08,0.0,1
7.1,2.7,0.0,1.0,0.0,2.0,12.0,1
0.17,0.51,0.17,0.34,0.0,0.0,0.0,1
1.61,2.7,3.41,0.08,2.1,0.29,4.0,1
0.0,0.0,0.0,0.0,0.0,1.0,3.0,1
0.0,0.0,0.0,0.0,0.0,1.24,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.51,0.0,0.0,0.0,1.16,0.34,0.68,1
0.24,0.0,0.0,0.0,0.0,0.0,0.58,1
0.0,0.7,0.0,1.0,0.0,6.78,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.06,0.0,0.0,0.0,0.0,0.22,0.82,2
0.0,0.45,1.73,1.28,0.0,1.85,0.0,2
0.0,0.0,0.0,0.17,0.24,2.16,2.84,2
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.16,0.6,1
0.34,0.34,0.34,0.0,0.24,0.17,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.34,0.06,0.1,1
0.0,0.0,0.0,0.0,0.72,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.7,1.0,0.0,5.34,2.7,1
0.12,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,3.72,1.03,1
0.0,0.0,0.34,0.48,0.0,0.0,0.0,1
0.34,0.68,1.98,0.68,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.45,1.47,1.4,1
0.0,0.0,1.89,1.4,2.01,1.19,1.19,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,4.47,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,2.8,0.0,1
0.0,1.17,0.0,0.0,0.0,1.56,0.0,1
0.58,0.82,0.2,0.0,0.2,0.0,0.29,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24,1
1.0,0.98,2.0,0.0,0.0,0.0,4.47,1
4.34,2.17,0.17,0.41,7.54,3.98,1.13,1
0.0,0.0,0.0,0.0,0.0,0.34,0.0,1
0.34,0.0,0.0,0.0,0.0,0.0,0.34,1
0.0,0.49,0.0,0.0,0.0,0.0,0.0,2
0.0,0.12,0.24,0.36,0.18,0.0,0.0,1
0.24,0.0,0.0,0.0,0.49,0.0,0.0,1
0.0,0.38,0.0,0.78,0.0,0.0,0.0,1
0.12,0.24,0.0,0.34,0.0,0.0,0.0,1
0.0,0.0,0.34,0.0,0.0,0.0,0.0,1
0.34,0.34,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.48,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.34,0.34,0.34,1.33,1.26,1.17,0.82,1
2.81,0.0,0.0,4.61,8.99,0.0,3.85,2
1.1,0.34,1.36,0.0,2.16,5.32,3.46,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.02,1
0.0,0.0,0.7,2.4,0.0,0.0,0.0,2
0.58,0.0,2.32,1.16,0.0,0.0,2.52,1
0.36,0.0,0.0,0.5,0.5,1.8,0.0,1
0.7,4.0,2.4,0.0,0.0,0.0,0.49,1
0.0,0.0,0.0,0.0,0.0,2.1,0.0,1
0.0,0.0,0.0,0.0,0.0,1.92,0.0,1
2.29,1.91,6.44,1.61,8.01,10.1,3.94,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.49,0.0,0.0,1.87,1
0.12,0.08,0.32,0.32,0.3,0.12,0.0,1
7.72,1.3,5.72,0.12,1.32,0.68,10.2,1
0.0,0.0,0.0,0.0,0.0,0.24,0.48,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2.0,0.0,0.0,1.0,4.8,6.4,5.0,1
0.0,0.0,0.0,0.0,0.0,0.04,0.06,1
4.62,2.97,0.0,1.12,2.1,0.0,0.0,1
2.43,5.4,3.28,1.94,0.0,0.0,4.04,1
0.0,0.0,0.0,0.0,0.34,0.24,0.0,1
0.0,1.0,0.0,0.0,2.1,2.0,0.0,1
0.0,0.0,0.7,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.8,0.0,0.0,1
0.0,0.0,0.24,0.0,0.0,0.24,0.98,1
0.0,0.0,0.06,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.58,0.0,0.0,1
0.0,1.02,0.34,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.68,0.0,0.0,0.0,1
0.48,0.68,0.17,0.0,0.0,0.0,1.44,1
0.0,0.08,0.0,0.0,0.06,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.7,1.4,3.08,1.2,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.22,5.32,3.14,0.24,0.24,0.48,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.24,0.28,0.32,0.12,0.22,0.0,0.12,1
0.0,0.0,0.0,0.0,0.0,7.84,0.0,1
0.0,0.0,0.06,0.0,0.08,0.0,0.0,1
0.0,0.0,1.06,1.06,2.12,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.49,0.7,0.0,0.0,0.0,0.0,0.0,1
1.89,1.66,1.81,0.34,0.0,2.34,0.68,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.2,1.44,0.72,0.0,0.88,1.68,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.98,0.0,1
0.0,0.7,0.0,0.0,0.49,4.78,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.51,0.17,0.0,0.0,7.19,1
0.34,0.48,0.0,0.0,0.0,0.34,0.0,1
0.0,0.0,1.4,0.0,1.16,1.68,0.42,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.18,0.2,0.24,0.12,0.16,0.0,1
0.0,2.19,0.0,0.0,1.49,0.0,0.0,1
0.0,0.17,0.24,0.0,0.48,0.58,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.17,1
0.0,0.0,0.0,0.68,1.08,0.0,0.0,1
0.0,0.04,0.0,0.04,0.04,1.02,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.08,0.12,0.0,0.0,0.0,1
5.74,4.76,1.35,3.47,2.57,4.82,5.8,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0.0,0.0,0.0,0.0,0.0,0.72,0.36,1
0.0,0.0,0.0,0.0,0.36,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.06,1.53,1
0.0,0.0,0.18,0.12,0.0,0.12,0.18,1
0.0,0.0,0.0,0.0,0.28,0.34,0.17,1
0.12,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.92,4.6,0.0,1
0.0,0.0,0.0,1.48,0.0,2.08,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.24,2
1.06,3.4,0.61,1.0,1.7,1.7,5.69,1
0.0,0.49,0.49,0.65,0.18,0.36,0.0,1
0.0,2.1,0.98,1.85,2.53,3.64,2.89,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.0,1
1.4,0.7,0.0,0.0,0.0,5.7,1.7,1
0.0,0.0,0.0,2.0,0.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,4.08,1
0.0,0.0,0.0,8.04,0.49,0.49,0.68,1
0.0,0.24,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.08,1
0.0,0.0,0.0,0.0,4.44,2.22,5.32,1
0.24,0.0,0.0,0.0,0.0,0.0,3.5,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
3.0,0.7,0.0,1.0,0.0,0.0,0.0,1
0.0,0.24,0.48,0.68,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.0,0.0,0.0,0.24,2.02,1
0.0,2.17,0.0,1.36,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.34,0.49,0.0,0.0,0.0,0.0,1
3.4,1.19,0.83,0.0,3.04,3.1,0.0,1
