TV_PRIMEACCESS,TV_LATEFRINGE,TV_PRIME,TV_DAYTIME,TV_EARLYMORNING,TV_EARLYFRINGE,TV_OVERNIGHT,TOTAL_CONV
0.0,1.0,3.0,9.0,0.0,8.0,0.0,0
0.0,0.32,0.34,0.98,1.42,0.0,0.0,1
0.0,0.49,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,3.0,4.0,0.0,5.0,0.0,0
0.0,0.0,0.0,0.48,0.0,0.17,0.0,1
2.0,0.0,14.0,0.0,0.0,5.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,2.0,0.0,0.0,0
0.0,1.12,0.26,1.82,0.0,1.46,0.0,1
0.0,0.0,1.0,2.0,2.0,4.0,1.0,0
1.0,1.0,0.0,2.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4.0,7.0,11.0,13.0,2.0,8.0,0.0,0
0.0,0.0,0.0,5.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
4.0,1.0,19.0,2.0,0.0,13.0,0.0,0
0.0,0.0,5.0,32.0,39.0,2.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,2.0,2.0,0.0,2.0,0.0,0
0.0,8.83,1.83,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,2.0,4.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
0.0,16.0,26.0,3.0,0.0,1.0,0.0,0
2.0,20.0,22.0,14.0,9.0,6.0,1.0,0
2.0,1.0,4.0,2.0,0.0,5.0,3.0,0
0.0,11.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.12,2.65,0.82,0.0,0.94,0.0,0.24,1
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,4.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
1.0,0.0,0.0,5.0,0.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,11.0,2.0,1.0,0.0,0
0.0,5.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,5.0,3.0,2.0,2.0,0
0.0,0.7,0.24,0.0,0.0,0.0,0.0,1
0.0,3.0,1.0,0.0,0.0,1.0,1.0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
2.0,5.0,15.0,1.0,0.0,1.0,0.0,0
0.0,2.0,4.0,5.0,0.0,1.0,0.0,0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,9.0,2.0,0.0,3.0,0.0,0
0.0,0.0,1.0,2.0,0.0,3.0,0.0,0
2.0,21.0,8.0,7.0,14.0,17.0,7.0,0
0.0,0.0,0.0,4.0,1.0,2.0,0.0,0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
1.0,5.0,10.0,1.0,1.0,1.0,0.0,0
0.0,0.0,0.0,4.0,19.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0
0.0,0.0,2.0,3.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,6.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,3.0,3.0,0.0,5.0,6.0,0
0.0,1.0,1.0,13.0,0.0,6.0,8.0,0
0.0,0.0,0.0,11.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,28.0,0.0,1.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,4.0,2.0,0.0,0.0,1.0,0.0,0
0.0,8.0,3.0,10.0,2.0,3.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,8.0,5.0,0.0,3.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,6.0,7.0,0.0,6.0,0.0,0
0.0,0.0,2.0,0.0,3.0,2.0,0.0,0
0.0,2.0,3.0,8.0,5.0,0.0,1.0,0
0.0,1.0,3.0,2.0,4.0,2.0,1.0,0
0.0,4.0,11.0,0.0,0.0,0.0,0.0,0
2.0,0.0,0.0,2.0,0.0,5.0,0.0,0
3.0,0.0,5.0,2.0,0.0,5.0,0.0,0
0.0,2.0,1.0,5.0,0.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,4.0,6.0,1.0,0.0,0
0.0,0.0,0.0,5.0,8.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,5.0,0.0,0.0,0.0,0
0.0,3.0,7.0,0.0,1.0,0.0,0.0,0
2.0,3.0,4.0,0.0,0.0,6.0,2.0,0
0.0,2.0,3.0,0.0,1.0,8.0,0.0,0
0.0,1.0,1.0,5.0,0.0,0.0,0.0,0
1.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,10.0,1.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
2.0,0.0,6.0,0.0,0.0,10.0,0.0,0
0.0,0.0,0.0,11.0,0.0,0.0,0.0,0
0.0,6.0,1.0,5.0,5.0,4.0,7.0,0
0.0,1.0,0.0,19.0,15.0,1.0,0.0,0
0.0,0.0,0.0,3.0,0.0,6.0,8.0,0
0.0,14.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,4.0,0.0,2.0,0.0,0
0.0,7.0,1.0,7.0,1.0,2.0,0.0,0
0.0,1.49,1.0,3.17,0.83,2.7,0.0,1
0.0,0.0,10.0,3.0,0.0,0.0,0.0,0
0.0,2.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,5.0,2.0,0.0,6.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
0.0,3.0,0.0,0.0,0.0,0.0,2.0,0
3.0,0.0,11.0,15.0,0.0,9.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,3.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,1.0,3.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.46,0.0,0.23,1
0.0,2.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,2.0,0
2.0,0.0,7.0,0.0,0.0,3.0,0.0,0
0.0,0.0,5.0,2.0,0.0,0.0,0.0,0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
0.0,4.0,13.0,0.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,2.0,0.0,0.0,28.0,0.0,10.0,0
1.0,0.0,0.0,4.0,0.0,0.0,0.0,0
0.0,0.0,0.0,7.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.0,16.0,1.0,4.0,3.0,2.0,30.0,0
1.0,0.0,2.0,3.0,0.0,10.0,0.0,0
0.0,0.0,0.0,5.0,3.0,3.0,0.0,0
0.0,3.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
0.0,3.0,5.0,13.0,1.0,2.0,0.0,0
0.0,3.0,0.0,1.0,0.0,0.0,0.0,0
3.0,0.0,0.0,2.0,0.0,2.0,0.0,0
1.0,0.0,1.0,4.0,0.0,11.0,2.0,0
1.0,0.0,1.0,0.0,0.0,4.0,3.0,0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,3.0,7.0,0.0,0.0,0.0,0.0,0
1.0,12.0,22.0,4.0,3.0,2.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
3.0,1.0,8.0,14.0,0.0,14.0,0.0,0
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.48,0.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
0.0,2.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.41,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,14.0,2.0,0.0,0
0.0,0.0,0.0,3.0,2.0,1.0,0.0,0
2.0,7.0,10.0,7.0,0.0,2.0,0.0,0
19.0,18.0,73.0,41.0,3.0,55.0,0.0,0
0.0,1.0,0.0,6.0,3.0,3.0,0.0,0
0.0,11.0,2.0,2.0,0.0,0.0,3.0,0
0.0,0.0,0.0,3.0,1.0,0.0,3.0,0
1.0,0.0,1.0,4.0,0.0,3.0,0.0,0
0.0,2.0,8.0,0.0,0.0,1.0,0.0,0
2.0,0.0,10.0,3.0,0.0,7.0,13.0,0
0.0,1.98,1.12,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,21.0,1.0,7.0,0.0,0
0.0,0.0,1.0,20.0,5.0,2.0,1.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
0.0,3.0,0.0,0.0,0.0,2.0,2.0,0
3.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04,0.0,0.06,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
0.0,0.0,2.15,2.93,0.7,0.49,0.0,1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,3.0,0.0,0
0.0,18.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
1.0,0.0,1.0,22.0,3.0,11.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1.0,9.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,5.0,0
2.0,2.0,1.0,1.0,1.0,3.0,0.0,0
1.0,0.0,1.0,16.0,0.0,2.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
2.0,0.0,7.0,0.0,0.0,2.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,4.0,22.0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,2.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.0,9.0,1.0,1.0,6.0,6.0,0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,4.0,25.0,0.0,3.0,0
0.0,0.0,0.63,0.0,0.0,0.0,0.0,2
1.0,0.0,9.0,13.0,0.0,22.0,3.0,0
0.0,7.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,10.0,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
3.0,1.0,5.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,5.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
1.0,0.0,1.0,5.0,0.0,1.0,0.0,0
5.0,0.0,10.0,3.0,0.0,3.0,0.0,0
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,12.0,0.0,0.0,0
0.0,18.0,3.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,2.0,0.0,2.0,0.0,0
3.0,9.0,11.0,2.0,0.0,9.0,0.0,0
2.0,3.0,10.0,7.0,27.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,8.0,9.0,0.0,0.0,2.0,3.0,0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,6.0,0
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0
3.0,0.0,9.0,8.0,0.0,8.0,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,0
0.0,4.0,0.0,0.0,0.0,1.0,0.0,0
0.0,3.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,3.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4.0,5.0,8.0,6.0,1.0,7.0,0.0,0
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
0.0,4.0,2.0,0.0,0.0,2.0,6.0,0
0.0,3.0,3.0,0.0,0.0,0.0,4.0,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
0.0,4.0,16.0,6.0,1.0,3.0,1.0,0
0.0,1.0,1.0,3.0,0.0,0.0,1.0,0
1.0,0.0,0.0,6.0,0.0,2.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,4.0,0
0.0,0.0,2.0,0.0,0.0,0.0,1.0,0
1.0,0.0,1.0,0.0,0.0,3.88,0.0,1
0.0,0.0,0.0,19.0,0.0,4.0,0.0,0
0.0,0.0,15.0,1.0,5.0,3.0,0.0,0
1.0,10.0,2.0,1.0,0.0,6.0,4.0,0
3.0,0.0,0.0,3.0,0.0,5.0,0.0,0
2.0,13.0,12.0,3.0,0.0,2.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
1.0,0.0,0.0,0.0,0.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.08,1
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0
0.0,4.0,0.0,0.0,4.0,0.0,0.0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
4.0,1.0,17.0,11.0,4.0,11.0,0.0,0
0.0,9.0,1.0,4.0,5.0,0.0,12.0,0
0.0,1.0,6.0,11.0,6.0,3.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
2.0,2.0,1.0,0.0,2.0,1.0,0.0,0
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0
0.0,4.0,0.0,0.0,2.0,0.0,13.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.38,0.0,0.0,0.0,0.0,3.87,1
0.0,0.0,1.0,9.0,1.0,0.0,0.0,0
0.0,0.0,9.0,2.0,1.0,1.0,0.0,0
0.0,0.0,0.0,1.0,1.0,2.0,0.0,0
0.0,0.0,0.0,2.0,0.0,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.49,1.12,0.12,0.08,0.0,0.0,0.0,1
1.0,3.0,3.0,1.0,0.0,0.0,1.0,0
1.0,0.0,0.0,2.0,0.0,2.0,0.0,0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,4.0,3.0,5.0,0.0,2.0,0.0,0
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,2.0,0.0,13.0,0.0,0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0
1.0,1.0,2.0,1.0,0.0,1.0,0.0,0
2.0,0.0,7.0,7.0,0.0,1.0,0.0,0
0.0,3.0,1.0,4.0,1.0,7.0,0.0,0
1.0,0.0,12.0,7.0,0.0,8.0,0.0,0
0.0,0.0,7.0,8.0,4.0,2.0,0.0,0
5.0,8.0,14.0,19.0,3.0,15.0,13.0,0
2.0,0.0,1.0,3.0,6.0,2.0,1.0,0
8.0,2.0,11.0,5.0,1.0,16.0,4.0,0
2.0,0.0,1.0,16.0,3.0,8.0,0.0,0
0.0,4.0,0.0,0.0,10.0,0.0,0.0,0
0.0,1.0,3.0,3.0,1.0,0.0,0.0,0
0.0,0.0,2.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
0.0,2.0,2.0,0.0,0.0,3.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0
0.0,2.0,6.0,4.0,1.0,5.0,0.0,0
0.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,2.0,0.0,1.0,0.0,0.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.08,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,3.0,2.0,0.0,0.0,0.0,0
4.0,6.0,15.0,1.0,0.0,4.0,0.0,0
1.0,23.0,34.0,54.0,66.0,29.0,31.0,0
0.0,2.0,1.0,1.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,1.0,0
1.0,2.0,1.0,15.0,1.0,9.0,0.0,0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,9.0,9.0,1.0,0.0,4.0,11.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,10.0,1.0,2.0,10.0,0
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0
0.0,13.0,3.0,0.0,2.0,0.0,1.0,0
0.0,0.0,0.7,0.0,0.0,0.0,0.0,1
0.0,14.0,5.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0
1.0,3.0,5.0,4.0,4.0,11.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,27.0,1.0,0.0,0.0,1.0,0.0,0
0.0,3.0,0.0,0.0,5.0,0.0,2.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
1.0,3.0,6.0,0.0,0.0,3.0,4.0,0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,3.0,6.0,4.0,0.0,3.0,0.0,0
1.0,4.0,3.0,5.0,0.0,2.0,3.0,0
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0
1.0,0.0,2.0,4.0,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
1.0,1.0,1.0,4.0,3.0,9.0,1.0,0
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,9.0,5.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,3.0,0.0,0
0.0,4.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,1.0,1.0,0.0,0
0.0,0.48,0.0,0.0,9.73,0.0,1.0,1
0.0,0.0,0.0,7.0,0.0,2.0,0.0,0
5.0,2.0,14.0,17.0,0.0,27.0,0.0,0
0.0,8.0,10.0,0.0,4.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.82,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
0.0,7.0,0.0,0.0,0.0,0.0,7.0,0
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.36,0.0,0.0,0.0,0.0,1
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,16.0,23.0,10.0,0.0,7.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,2.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,9.0,1.0,0.0,6.0,0
0.0,2.0,4.0,0.0,0.0,0.0,0.0,0
1.0,0.0,4.0,4.0,0.0,1.0,0.0,0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
2.0,0.0,2.0,7.0,0.0,11.0,0.0,0
2.0,0.0,0.0,8.0,54.0,3.0,0.0,0
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0
2.0,0.0,1.0,3.0,2.0,11.0,0.0,0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0
0.0,1.0,0.0,1.0,1.0,1.0,4.0,0
0.0,0.0,0.0,0.17,0.0,0.0,0.0,2
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
1.0,0.0,6.0,2.0,9.0,7.0,0.0,0
0.0,0.0,0.46,0.0,0.0,0.46,0.0,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,3.0,15.0,3.0,0.0,6.0,0.0,0
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
0.0,0.0,0.0,3.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
1.0,0.0,5.0,0.0,0.0,4.0,0.0,0
0.0,0.0,0.0,10.0,2.0,8.0,0.0,0
0.0,0.0,0.0,7.0,0.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.24,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,5.0,10.0,0.0,0.0,0
2.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.12,0.0,3
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,3.0,5.0,0.0,2.0,0.0,0
0.0,0.0,2.7,1.0,0.0,0.0,0.0,1
0.0,0.0,2.0,1.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,3.0,4.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.34,0.34,0.0,0.0,0.0,1
0.0,0.0,0.0,4.0,3.0,0.0,0.0,0
0.0,0.0,0.0,8.0,6.0,0.0,0.0,0
0.0,1.0,4.0,7.0,0.0,4.0,0.0,0
0.0,5.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,1.0,0.0,2.0,0.0,0
1.0,18.0,11.0,2.0,1.0,8.0,0.0,0
0.0,0.0,0.0,5.0,1.0,0.0,0.0,0
0.0,3.0,5.0,7.0,2.0,3.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,5.0,0
0.0,0.04,0.1,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,13.0,0.0,0.0,0
0.0,0.0,2.0,1.0,3.0,3.0,0.0,0
1.0,1.0,6.0,8.0,3.0,3.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,2.0,0
0.0,6.0,1.0,0.0,2.0,1.0,2.0,0
0.0,0.0,0.0,0.84,0.0,0.08,0.0,1
0.0,1.0,0.0,4.0,1.0,1.0,13.0,0
0.0,0.0,0.0,16.22,2.53,6.48,0.0,1
1.0,9.0,9.0,4.0,1.0,9.0,0.0,0
5.0,0.0,5.0,7.0,2.0,17.0,0.0,0
0.0,0.0,0.0,0.12,0.12,0.0,0.0,1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
1.0,3.0,4.0,3.0,1.0,2.0,0.0,0
1.0,0.0,8.0,0.0,0.0,1.0,0.0,0
2.0,0.0,1.0,8.0,1.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,9.0,0.0,0
1.0,0.0,1.0,4.0,0.0,4.0,0.0,0
0.0,0.0,0.0,2.0,2.0,5.0,0.0,0
1.0,8.0,15.0,17.0,0.0,10.0,0.0,0
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,0.0,5.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0
0.0,5.0,0.0,6.0,0.0,1.0,1.0,0
0.0,9.0,4.0,1.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,2.5,0.0,0.12,0.1,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,7.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,5.0,6.0,3.0,1.0,2.0,1.0,0
0.0,0.0,0.0,3.0,1.0,9.0,0.0,0
